type,uuid,fullName,pureName,author,fullTitleCache,RANK,taxon,treeIndex
Taxon,efe8282d-a276-4f43-ae7e-0947b642a045,Cereus truncatus var. altensteinii Salm-Dyck,Cereus truncatus var. altensteinii,Salm-Dyck,"Cereus truncatus var. altensteinii Salm-Dyck, Hort. Dyck.: 65. 1834",Variety,Cereus truncatus var. altensteinii Salm-Dyck sec. Britton & Rose 1923,#t42#33819#33820#33837#11499#24204#
Taxon,fd06ee58-e7d3-4261-80d0-b2aa3be50e88,Cereus ×rueferi var. major Lipsch.,Cereus ×rueferi var. major,Lipsch.,Cereus ×rueferi var. major Lipsch. in Monatsschr. Kakteenk. 16: 10. 1906,Variety,Cereus ×rueferi var. major Lipsch. sec. Britton & Rose 1920: 219,#t42#33819#33820#33837#11495#23778#
Taxon,875b58eb-629f-4db9-a14a-6dc17b2ed6b9,Cleistocactus parviflorus var. comarapanus F.Ritter,Cleistocactus parviflorus var. comarapanus,F.Ritter,"Cleistocactus parviflorus var. comarapanus F.Ritter, Kakteen Südamerika 2: 683. 1980",Variety,Cleistocactus parviflorus var. comarapanus F.Ritter sec. Kiesling & al. 2014,#t42#33819#33820#33837#33839#471#11334#21790#
Taxon,38cea381-d75a-4412-8d8c-6f58b50afeaa,Echinocactus brachycentrus var. oligacanthus Salm-Dyck,Echinocactus brachycentrus var. oligacanthus,Salm-Dyck,"Echinocactus brachycentrus var. oligacanthus Salm-Dyck, Cact. Hort. Dyck., ed. 1849: 160. 1850",Variety,Echinocactus brachycentrus var. oligacanthus Salm-Dyck sec. Korotkova 2021,#t42#33819#33820#33837#11495#28212#
Taxon,08bc9682-7978-45db-ae26-69fe78d12613,Echinocactus centeterius var. major Lem. & Monv.,Echinocactus centeterius var. major,Lem. & Monv.,"Echinocactus centeterius var. major Lem. & Monv., Cact. Gen. Sp. Nov.: 91. 1839",Variety,Echinocactus centeterius var. major Lem. & Monv. sec. Metzing 2021,#t42#33819#33820#33837#11499#28784#
Taxon,45e84ed2-8742-4390-a04f-01f48492f39a,Echinocactus emoryi var. chrysacanthus K.Schum.,Echinocactus emoryi var. chrysacanthus,K.Schum.,"Echinocactus emoryi var. chrysacanthus K.Schum., Gesamtbeschr. Kakt. Nachtr.: 99. 1903",Variety,Echinocactus emoryi var. chrysacanthus K.Schum. sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24292#
Taxon,48c71e4e-4e03-44b7-8e05-52b576c55b7a,Echinocactus hemifossus var. gracilispinus Wight,Echinocactus hemifossus var. gracilispinus,Wight,Echinocactus hemifossus var. gracilispinus Wight in Ill. Hort. 5(Misc.): 10. 1858,Variety,Echinocactus hemifossus var. gracilispinus Wight sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24302#
Taxon,60a737f1-0e57-4f65-9a3c-af5599564788,Echinocactus horizonthalonius var. horizonthalonius,Echinocactus horizonthalonius var. horizonthalonius,,Echinocactus horizonthalonius var. horizonthalonius,Variety,Echinocactus horizonthalonius var. horizonthalonius sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#1154#4527#28404#
Taxon,95a195c0-d733-4ea8-b08d-cc15ede4e162,Echinocactus horizonthalonius var. nicholii L.D.Benson,Echinocactus horizonthalonius var. nicholii,L.D.Benson,"Echinocactus horizonthalonius var. nicholii L.D.Benson, Cacti Ariz., ed. 3: 23. 1969",Variety,Echinocactus horizonthalonius var. nicholii L.D.Benson sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#1154#4527#28403#
Taxon,7aca7d82-dadf-436b-9f55-771ae59791da,Echinocactus lecontei var. albispinus Kuhlm.,Echinocactus lecontei var. albispinus,Kuhlm.,Echinocactus lecontei var. albispinus Kuhlm. in Monatsschr. Kakteenk. 17: 32. 1907,Variety,Echinocactus lecontei var. albispinus Kuhlm. sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24315#
Taxon,a7f5e329-8790-4f03-b24b-5c063a848c85,Echinocactus lecontei var. hagei Miq.,Echinocactus lecontei var. hagei,Miq.,Echinocactus lecontei var. hagei Miq. in Monatsschr. Kakteenk. 14: 144. 1904,Variety,Echinocactus lecontei var. hagei Miq. sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24316#
Taxon,58e46ad6-95a9-4e02-bb59-dd800323797c,Echinocactus ourselianus var. albispinus Hand.-Mazz. ex Pax & K.Hoffm.,Echinocactus ourselianus var. albispinus,Hand.-Mazz. ex Pax & K.Hoffm.,Echinocactus ourselianus var. albispinus Hand.-Mazz. ex Pax & K.Hoffm. in Monatsschr. Kakteenk. 5: 111. 1895,Variety,Echinocactus ourselianus var. albispinus Hand.-Mazz. ex Pax & K.Hoffm. sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24336#
Taxon,e25c0a58-8d21-4bd3-b900-5486ce26016e,Echinocactus wislizeni var. latispinus Schelle,Echinocactus wislizeni var. latispinus,Schelle,"Echinocactus wislizeni var. latispinus Schelle, Handb. Kakteenkult.: 168. 1907",Variety,Echinocactus wislizeni var. latispinus Schelle sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24385#
Taxon,2954b3f4-1a2a-46f3-b40d-6690561ff90e,Echinocereus ehrenbergii var. cristatus C.F.Först.,Echinocereus ehrenbergii var. cristatus,C.F.Först.,"Echinocereus ehrenbergii var. cristatus C.F.Först., Handb. Cacteenk., ed. 2: 776. 1885",Variety,Echinocereus ehrenbergii var. cristatus C.F.Först. sec. Britton & Rose 1922,#t42#33819#33820#33837#23243#24405#
Taxon,040e597a-6157-49d0-9a43-a92aeccb6452,Echinocereus pectinatus var. armatus Poselg.,Echinocereus pectinatus var. armatus,Poselg.,Echinocereus pectinatus var. armatus Poselg.,Variety,Echinocereus pectinatus var. armatus Poselg. sec. TPL 2013,#t42#33819#33820#33837#28799#28352#
Taxon,71943455-9537-4ca5-8d47-ce4bed44f433,Echinocereus pulchellus var. amoenus C.F.Först.,Echinocereus pulchellus var. amoenus,C.F.Först.,Echinocereus pulchellus var. amoenus C.F.Först. in Allg. Gartenzeitung 12: 292. 1844,Variety,Echinocereus pulchellus var. amoenus C.F.Först. sec. TPL 2013,#t42#33819#33820#33837#28799#28282#
Taxon,273dd0ca-3374-44d7-9f73-c4dcb9c6b361,Echinocereus ×roetteri var. lloydii (Britton & Rose) Backeb.,Echinocereus ×roetteri var. lloydii,(Britton & Rose) Backeb.,"Echinocereus ×roetteri var. lloydii (Britton & Rose) Backeb., Cactaceae 4: 2027. 1960",Variety,Echinocereus ×roetteri var. lloydii (Britton & Rose) Backeb. sec. ???,#t42#33819#33820#33837#33839#749#11651#20865#
Taxon,13ed493d-1e35-48cd-8bca-a1a8d229acfa,Echinocereus ×roetteri var. neomexicanus (J.M.Coult.) A.D.Zimmerman,Echinocereus ×roetteri var. neomexicanus,(J.M.Coult.) A.D.Zimmerman,"Echinocereus ×roetteri var. neomexicanus (J.M.Coult.) A.D.Zimmerman, Cacti Trans-Pecos: 211. 2004",Variety,Echinocereus ×roetteri var. neomexicanus (J.M.Coult.) A.D.Zimmerman sec. ???,#t42#33819#33820#33837#33839#749#11651#20868#
Taxon,eb9def94-f636-40ac-a7f6-197f18628851,Echinopsis leucantha var. salpingophora K.Schum.,Echinopsis leucantha var. salpingophora,K.Schum.,Echinopsis leucantha var. salpingophora K.Schum.,Variety,Echinopsis leucantha var. salpingophora K.Schum. sec. Britton & Rose 1922,#t42#33819#33820#33837#11499#24456#
Taxon,d7c18357-6ba6-4629-81c5-c3d697b737c2,Epiphyllum phyllanthus var. plattsii Proctor,Epiphyllum phyllanthus var. plattsii,Proctor,"Epiphyllum phyllanthus var. plattsii Proctor, Fl. Cayman Islands: 256. 2012",Variety,Epiphyllum phyllanthus var. plattsii Proctor sec. Kew 2019,#t42#33819#33820#33837#33839#283#2660#27120#
Taxon,0cf33337-f5a0-40da-9614-4167771f78db,Eriocactus sellowii var. macracanthus Arechav.,Eriocactus sellowii var. macracanthus,Arechav.,Eriocactus sellowii var. macracanthus Arechav.,Variety,Eriocactus sellowii var. macracanthus Arechav. sec. WFO 2019,#t42#33819#33820#33837#11495#24471#
Taxon,d95a7065-7b31-47ad-ab2b-76c9f65ad912,Eriocactus sellowii var. macrogonus Arechav.,Eriocactus sellowii var. macrogonus,Arechav.,Eriocactus sellowii var. macrogonus Arechav.,Variety,Eriocactus sellowii var. macrogonus Arechav. sec. WFO 2019,#t42#33819#33820#33837#11495#24470#
Taxon,33f9d8d2-2fcd-446b-aeef-168cc1d5c6c3,Eriosyce curvispina var. curvispina,Eriosyce curvispina var. curvispina,,Eriosyce curvispina var. curvispina,Variety,Eriosyce curvispina var. curvispina sec. ???,#t42#33819#33820#33837#33839#136#6894#28504#
Taxon,c23c207b-c5eb-425f-8f8c-b7e734e00665,Eriosyce curvispina var. mutabilis (F.Ritter) Katt.,Eriosyce curvispina var. mutabilis,(F.Ritter) Katt.,"Eriosyce curvispina var. mutabilis (F.Ritter) Katt., Eriosyce (Cactac.) Gen. Revis. Ampl.: 117. 1994",Variety,Eriosyce curvispina var. mutabilis (F.Ritter) Katt. sec. Guerrero & al. 2020,#t42#33819#33820#33837#33839#136#6894#28500#
Taxon,0c494b26-297f-471b-ab1d-8d8fd4fb4a85,Eriosyce marksiana var. lissocarpa (F.Ritter) Katt.,Eriosyce marksiana var. lissocarpa,(F.Ritter) Katt.,"Eriosyce marksiana var. lissocarpa (F.Ritter) Katt., Eriosyce (Cactac.) Gen. Revis. Ampl.: 118. 1994",Variety,Eriosyce marksiana var. lissocarpa (F.Ritter) Katt. sec. Guerrero & al. 2020,#t42#33819#33820#33837#33839#136#6897#28502#
Taxon,a7e8d9b6-ecc8-4cd9-aa26-89a09e379326,Eriosyce marksiana var. marksiana,Eriosyce marksiana var. marksiana,,Eriosyce marksiana var. marksiana,Variety,Eriosyce marksiana var. marksiana sec. ???,#t42#33819#33820#33837#33839#136#6897#28503#
Taxon,c3e700f6-c3d3-4318-968c-eb9beb506bc0,Espostoa lanata var. floridaensis F.Ritter,Espostoa lanata var. floridaensis,F.Ritter,"Espostoa lanata var. floridaensis F.Ritter, Kakteen Südamerika 4: 1442. 1981",Variety,Espostoa lanata var. floridaensis F.Ritter sec. WFO 2019,#t42#33819#33820#33837#11495#20887#
Taxon,8fa68fef-9440-4cde-87b5-22c4bf98ed9d,Eulychnia acida var. acida,Eulychnia acida var. acida,,Eulychnia acida var. acida,Variety,Eulychnia acida var. acida sec. Larridon & al. 2018,#t42#33819#33820#33837#33839#763#5842#21796#
Taxon,8ea79f21-f82e-4519-8579-adec0299581b,Eulychnia acida var. elata F.Ritter,Eulychnia acida var. elata,F.Ritter,"Eulychnia acida var. elata F.Ritter, Kakteen Südamerika 3: 896. 1980",Variety,Eulychnia acida var. elata F.Ritter sec. Larridon & al. 2018,#t42#33819#33820#33837#33839#763#5842#21795#
Taxon,53361e25-bf84-4dad-a08c-f089a200d257,Eulychnia breviflora var. breviflora,Eulychnia breviflora var. breviflora,,Eulychnia breviflora var. breviflora,Variety,Eulychnia breviflora var. breviflora sec. Larridon & al. 2018,#t42#33819#33820#33837#33839#763#5841#21798#
Taxon,fd1dcd70-bfe2-4495-8d93-62facd232bb3,Eulychnia breviflora var. tenuis F.Ritter,Eulychnia breviflora var. tenuis,F.Ritter,"Eulychnia breviflora var. tenuis F.Ritter, Kakteen Südamerika 3: 898. 1980",Variety,Eulychnia breviflora var. tenuis F.Ritter sec. Larridon & al. 2018,#t42#33819#33820#33837#33839#763#5841#21797#
Taxon,d97ead2c-0d14-4e95-95d8-f68763f28c80,Krainzia guelzowiana var. comocephala Y.Itô,Krainzia guelzowiana var. comocephala,Y.Itô,"Krainzia guelzowiana var. comocephala Y.Itô, Cactaceae: 564. 1981",Variety,Krainzia guelzowiana var. comocephala Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28163#
Taxon,bd4c7f2d-da73-47c7-95b9-19e9e335fdbb,Lemaireocereus marginatus var. incrustatus W.T.Marshall,Lemaireocereus marginatus var. incrustatus,W.T.Marshall,"Lemaireocereus marginatus var. incrustatus W.T.Marshall in Marshall & Bock, Cactaceae: 81. 1941",Variety,Lemaireocereus marginatus var. incrustatus W.T.Marshall sec. Korotkova 2021,#t42#33819#33820#33837#11495#28201#
Taxon,21cd6c10-df2c-4e9a-8b2d-8be0ce276277,Lobivia backebergii var. capinotensis E.Herzog,Lobivia backebergii var. capinotensis,E.Herzog,Lobivia backebergii var. capinotensis E.Herzog in Kakteen And. Sukk. 25: 80. 1991,Variety,Lobivia backebergii var. capinotensis E.Herzog sec. Korotkova 2021,#t42#33819#33820#33837#11495#28198#
Taxon,38871ef3-8dca-4470-9495-8426d176c947,Lobivia boliviensis var. croceantha Y.Itô,Lobivia boliviensis var. croceantha,Y.Itô,"Lobivia boliviensis var. croceantha Y.Itô, Expl. Diagr.: 287. 1957",Variety,Lobivia boliviensis var. croceantha Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11499#28197#
Taxon,4da46cea-fec4-4fa9-8a48-c285ddd9ad91,Lobivia boliviensis var. rubriflora Y.Itô,Lobivia boliviensis var. rubriflora,Y.Itô,"Lobivia boliviensis var. rubriflora Y.Itô, Expl. Diagr.: 287. 1957",Variety,Lobivia boliviensis var. rubriflora Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11499#28196#
Taxon,2191af47-d908-42d5-9c98-1fa0b8e97d4d,Lobivia boliviensis var. violaciflora Y.Itô,Lobivia boliviensis var. violaciflora,Y.Itô,"Lobivia boliviensis var. violaciflora Y.Itô, Expl. Diagr.: 287. 1957",Variety,Lobivia boliviensis var. violaciflora Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11499#28195#
Taxon,61637869-5b0d-40fe-a379-288247d51812,Lobivia caespitosa var. altiplani F.Ritter,Lobivia caespitosa var. altiplani,F.Ritter,"Lobivia caespitosa var. altiplani F.Ritter, Kakteen Südamerika 2: 569. 1980",Variety,Lobivia caespitosa var. altiplani F.Ritter sec. Korotkova 2021,#t42#33819#33820#33837#11499#28194#
Taxon,55d8240c-adf1-43da-90e0-0baa1e26128d,Lobivia caespitosa var. columnaris Y.Itô,Lobivia caespitosa var. columnaris,Y.Itô,"Lobivia caespitosa var. columnaris Y.Itô, Cactaceae: 642. 1981",Variety,Lobivia caespitosa var. columnaris Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11499#28193#
Taxon,2fd9ecc2-7d75-42e2-9fdd-d2c9503743cc,Lobivia caespitosa var. rinconadensis F.Ritter,Lobivia caespitosa var. rinconadensis,F.Ritter,"Lobivia caespitosa var. rinconadensis F.Ritter, Kakteen Südamerika 2: 569. 1980",Variety,Lobivia caespitosa var. rinconadensis F.Ritter sec. Korotkova 2021,#t42#33819#33820#33837#11499#28192#
Taxon,afebac79-4d16-4d66-a86a-e604740560fe,Lobivia chrysantha var. janseniana Backeb.,Lobivia chrysantha var. janseniana,Backeb.,Lobivia chrysantha var. janseniana Backeb. in Beitr. Sukkulentenk. Sukkulentenpflege 1942: 55. 1942,Variety,Lobivia chrysantha var. janseniana Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28191#
Taxon,48fa6b4b-9a2a-4c91-9605-5f2ce774c80e,Lobivia chrysantha var. leucacantha Backeb.,Lobivia chrysantha var. leucacantha,Backeb.,Lobivia chrysantha var. leucacantha Backeb. in Beitr. Sukkulentenk. Sukkulentenpflege 1942: 54. 1942,Variety,Lobivia chrysantha var. leucacantha Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28190#
Taxon,766ac57e-8108-4351-a487-9683c74895aa,Lobivia cinabarina var. grandiflora Rausch,Lobivia cinabarina var. grandiflora,Rausch,Lobivia cinabarina var. grandiflora Rausch in Kakteen And. Sukk. 23: 291. 1972,Variety,Lobivia cinabarina var. grandiflora Rausch sec. Korotkova 2021,#t42#33819#33820#33837#11495#28189#
Taxon,bc11aecc-1e9f-41e1-9467-da8ea7f58768,Lobivia drijveriana var. aurantiaca Backeb.,Lobivia drijveriana var. aurantiaca,Backeb.,Lobivia drijveriana var. aurantiaca Backeb. in Blätt. Kakteenf. 1934(5): 6. 1934,Variety,Lobivia drijveriana var. aurantiaca Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28187#
Taxon,e68f5334-3744-442c-b6cd-dfe261fe770c,Lobivia drijveriana var. nobilis Backeb.,Lobivia drijveriana var. nobilis,Backeb.,Lobivia drijveriana var. nobilis Backeb. in Blätt. Kakteenf. 1934(5): 6. 1934,Variety,Lobivia drijveriana var. nobilis Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28186#
Taxon,6e01c1b1-bf13-42a5-ac12-4363ad268680,Lobivia ducis-pauli var. cristata Frič ex Kreuz.,Lobivia ducis-pauli var. cristata,Frič ex Kreuz.,Lobivia ducis-pauli var. cristata Frič ex Kreuz. in Kaktusář 2: 3. 1931,Variety,Lobivia ducis-pauli var. cristata Frič ex Kreuz. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28185#
Taxon,440ee616-b7fb-4e05-a4a1-6c687da48703,Lobivia emmae var. brevispina Backeb.,Lobivia emmae var. brevispina,Backeb.,Lobivia emmae var. brevispina Backeb. in Spine 1: 109. 1948,Variety,Lobivia emmae var. brevispina Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28184#
Taxon,159551a6-b2bf-473b-b184-8889c8b7239d,Lobivia formosa var. nivalis (Frič) Rausch,Lobivia formosa var. nivalis,(Frič) Rausch,"Lobivia formosa var. nivalis (Frič) Rausch, Lobivia 85: 45. 1987 [""1985""]",Variety,Lobivia formosa var. nivalis (Frič) Rausch sec. Korotkova 2021,#t42#33819#33820#33837#11495#28183#
Taxon,836f3668-b073-4966-84f5-826cb5e3e24a,Lobivia formosa var. pinchasensis Rausch,Lobivia formosa var. pinchasensis,Rausch,"Lobivia formosa var. pinchasensis Rausch, Lobivia: 164. 1975, nom. inval.",Variety,"Lobivia formosa var. pinchasensis Rausch, nom. inval., sec. Korotkova 2021",#t42#33819#33820#33837#11495#28182#
Taxon,2398caff-844c-4d20-aceb-0d83f2e62bd7,Lobivia grandiflora var. herzogii Rausch,Lobivia grandiflora var. herzogii,Rausch,"Lobivia grandiflora var. herzogii Rausch, Lobivia 85: 159. 1987 [""1985""]",Variety,Lobivia grandiflora var. herzogii Rausch sec. Korotkova 2021,#t42#33819#33820#33837#11495#28174#
Taxon,bdc97878-3b5f-4e7d-8bab-e553acf73aa5,Lobivia grandiflora var. longispina Rausch,Lobivia grandiflora var. longispina,Rausch,"Lobivia grandiflora var. longispina Rausch, Lobivia 85: 139. 1987 [""1985""]",Variety,Lobivia grandiflora var. longispina Rausch sec. Korotkova 2021,#t42#33819#33820#33837#11495#28173#
Taxon,d04d7c3b-5e58-4ba9-b693-cdfb65799345,Lobivia grandiflora var. pumila Rausch,Lobivia grandiflora var. pumila,Rausch,"Lobivia grandiflora var. pumila Rausch, Lobivia 85: 139. 1987 [""1985""]",Variety,Lobivia grandiflora var. pumila Rausch sec. Korotkova 2021,#t42#33819#33820#33837#11495#28172#
Taxon,b83dc480-30c3-4155-8d1d-595ae66039c3,Lobivia haageana var. leucoerythrantha Backeb.,Lobivia haageana var. leucoerythrantha,Backeb.,"Lobivia haageana var. leucoerythrantha Backeb., Descr. Cact. Nov. 1: 29. 1957 [""1956""]",Variety,Lobivia haageana var. leucoerythrantha Backeb. sec. Korotkova & al. 2021,#t42#33819#33820#33837#11499#28164#
Taxon,b6559b25-89e6-4719-84e4-6940482a3f88,Lobivia hermanniana var. breviflorior Backeb.,Lobivia hermanniana var. breviflorior,Backeb.,"Lobivia hermanniana var. breviflorior Backeb., Kakteenlex.: 208. 1966",Variety,Lobivia hermanniana var. breviflorior Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28162#
Taxon,03382ae4-9a46-44b9-b52e-e59c42297813,Lobivia higginsiana var. carnea Y.Itô,Lobivia higginsiana var. carnea,Y.Itô,"Lobivia higginsiana var. carnea Y.Itô, Expl. Diagr.: 286. 1957",Variety,Lobivia higginsiana var. carnea Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28161#
Taxon,2d45bc73-faf9-4df0-a480-804975687492,Lobivia ikedae var. cinnabarina Y.Itô,Lobivia ikedae var. cinnabarina,Y.Itô,"Lobivia ikedae var. cinnabarina Y.Itô, Expl. Diagr.: 288. 1957",Variety,Lobivia ikedae var. cinnabarina Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28160#
Taxon,f700d215-b098-4062-9d3c-5662d8d68b01,Lobivia ikedae var. erythrantha Y.Itô,Lobivia ikedae var. erythrantha,Y.Itô,"Lobivia ikedae var. erythrantha Y.Itô, Expl. Diagr.: 288. 1957",Variety,Lobivia ikedae var. erythrantha Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28159#
Taxon,f37de946-a2a3-47a9-b583-22db5341d627,Lobivia janseniana var. leucacantha Backeb.,Lobivia janseniana var. leucacantha,Backeb.,"Lobivia janseniana var. leucacantha Backeb., Kaktus-ABC: 414. 1936 [""1935""]",Variety,Lobivia janseniana var. leucacantha Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#28158#
Taxon,84ac1a5f-c82d-46e7-bfa5-7e5f318b6f9f,Lobivia katagirii var. aureorubriflora Y.Itô,Lobivia katagirii var. aureorubriflora,Y.Itô,"Lobivia katagirii var. aureorubriflora Y.Itô, Expl. Diagr.: 286. 1957",Variety,Lobivia katagirii var. aureorubriflora Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28157#
Taxon,c19cbbf6-b47c-4904-b55c-5873e229cc53,Lobivia katagirii var. chrysantha Y.Itô,Lobivia katagirii var. chrysantha,Y.Itô,"Lobivia katagirii var. chrysantha Y.Itô, Expl. Diagr.: 286. 1957",Variety,Lobivia katagirii var. chrysantha Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28156#
Taxon,8c98e282-3845-428c-862d-bdc0ead35722,Lobivia katagirii var. croceantha Y.Itô,Lobivia katagirii var. croceantha,Y.Itô,"Lobivia katagirii var. croceantha Y.Itô, Expl. Diagr.: 286. 1957",Variety,Lobivia katagirii var. croceantha Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28155#
Taxon,7ed1e18a-80e1-467d-b64c-7e46e2bf3ac8,Lobivia katagirii var. salmonea Y.Itô,Lobivia katagirii var. salmonea,Y.Itô,"Lobivia katagirii var. salmonea Y.Itô, Expl. Diagr.: 287. 1957",Variety,Lobivia katagirii var. salmonea Y.Itô sec. Korotkova 2021,#t42#33819#33820#33837#11495#28154#
Taxon,96177bfa-0ca3-4587-90ad-0cf78e17b611,Lobivia kupperiana var. rubriflora Backeb.,Lobivia kupperiana var. rubriflora,Backeb.,"Lobivia kupperiana var. rubriflora Backeb., Cactaceae 3: 1441. 1959",Variety,Lobivia kupperiana var. rubriflora Backeb. sec. Korotkova 2021,#t42#33819#33820#33837#11495#26498#
Taxon,b3f49a36-2eaf-4243-ac67-1e62bbdae098,Lobivia lateritia var. citriflora Rausch,Lobivia lateritia var. citriflora,Rausch,Lobivia lateritia var. citriflora Rausch in Succulenta (Netherlands) 59: 30. 1980,Variety,Lobivia lateritia var. citriflora Rausch sec. Kiesling & al. 2014,#t42#33819#33820#33837#33839#11112#11142#21865#
